traj_id,head_xyz_final,head_rpy_final_deg,hand_xyz_final,hand_rpy_final_deg,min_head_goal_dist,min_hand_goal_dist,final_head_goal_dist,final_hand_goal_dist,vis_frac_head,vis_frac_hand,longest_invis_gap_head,longest_invis_gap_hand,t_since_view_to_grasp_h,t_since_view_to_grasp_d,grasp_success_step,overall_success,traj_length
/traj_3,[-1.41203427  1.66418493 -0.63090414],[-166.69313586   62.8230352   104.88869622],[-2.27451372  0.57635593  1.04318368],[-166.17480098   16.43948416  146.8401173 ],2.225076675415039,2.4320552349090576,2.271869659423828,2.567845582962036,1.0,1.0,0,0,-185,-185,15,True,201
/traj_30,[ 0.5686574   1.806023   -0.59026814],[144.4191861   53.55518905  48.35153481],[-0.65604228  1.99909604  1.08845663],[-167.77328515    9.28205363  112.29492662],1.5805131196975708,1.864823579788208,1.9833070039749146,2.368863344192505,1.0,0.9054726368159204,0,175,-183,-183,17,True,201
/traj_300,[0.85563272 1.25620747 0.31351021],[122.46159564  24.78914086  14.93404426],[0.32661486 1.45743883 1.03894877],[175.42382675  14.72136258  63.72681444],1.4716219902038574,1.7446537017822266,1.5519191026687622,1.8194009065628052,1.0,0.7761194029850746,0,149,-158,-158,42,False,201
/traj_301,[1.02796257 0.72171497 1.28919196],[119.62185145  -9.77110906  -5.5117406 ],[1.26012492 0.76522887 1.05540669],[162.74592771  16.24154872  20.22525898],1.6356911659240723,1.5962152481079102,1.7998876571655273,1.8131115436553955,1.0,0.9054726368159204,0,164,-174,-174,26,True,201
/traj_302,[ 0.35385036  1.87452173 -0.65473515],[158.44548815  58.41475064  65.12276964],[-0.85378283  1.90000999  1.20276105],[-168.81730682    5.77619158  120.83827211],1.5432336330413818,1.7706165313720703,2.0168588161468506,2.4053311347961426,1.0,0.8955223880597015,0,176,-182,-182,18,True,201
/traj_303,[1.01489842 0.91304791 1.00169003],[120.72180896 -17.48334538 -10.12270408],[1.05975568 0.90713584 1.08094728],[169.09797752  12.27262767  14.39235181],1.6932389736175537,1.7647732496261597,1.6932389736175537,1.7647732496261597,1.0,0.8955223880597015,0,170,-180,-180,20,False,201
/traj_304,[-0.4020108   1.98856962 -0.9470337 ],[145.31656899  53.66801456  49.33755806],[-1.96412206  1.42878544  1.00334787],[178.76336752  10.5471296  114.75427965],2.0268712043762207,2.181960105895996,2.2389495372772217,2.6279098987579346,1.0,0.9800995024875622,0,178,-181,-181,19,True,201
/traj_305,[-0.07868299  1.76795053 -0.63366222],[-162.29896482   59.24244921  110.37513031],[-0.93684554  1.97185361  0.75811225],[-149.87513199   11.84905601  141.04835028],1.4337788820266724,1.757656455039978,1.879725456237793,2.3109781742095947,1.0,0.8557213930348259,0,166,-173,-173,27,False,201
/traj_306,[-1.74756134  1.54439199 -0.15822279],[-145.80358949   53.89322914  130.0657896 ],[-1.88205135  0.14738877  1.74086201],[-1.57574795e+02  7.92011312e-02  1.61226748e+02],2.304421901702881,2.427402973175049,2.337552547454834,2.567964553833008,1.0,0.9900497512437811,0,178,-179,-179,21,False,201
/traj_307,[-0.51739776  1.98511291 -0.96080846],[141.35787807  51.39789881  44.34783757],[-2.03073382  1.38291669  0.977211  ],[178.17324224  11.26853873 110.45133235],2.232419729232788,2.1235737800598145,2.265287399291992,2.6441028118133545,1.0,0.9850746268656716,0,176,-175,-175,25,True,201
/traj_308,[0.73557031 0.47262809 1.73995411],[121.41920552 -20.8642687  -12.27412246],[1.23538661 0.27320534 1.32963443],[163.96463291   8.09877614  15.69090379],1.8855499029159546,1.8351953029632568,1.9472754001617432,1.835415244102478,1.0,0.8955223880597015,0,174,-183,-183,17,False,201
/traj_309,[-1.89641416  1.486727   -0.05121043],[-141.56499962   51.54763265  135.38009594],[-2.05346322 -0.1512861   1.58065319],[-163.57470297    3.06164674  164.88582699],2.4102625846862793,2.5062592029571533,2.4102625846862793,2.595777988433838,0.9800995024875622,0.9651741293532339,197,171,-172,-172,28,True,201
/traj_31,[1.17133558 1.02861655 0.82289565],[119.23211689  -8.2775982   -4.60624094],[1.22646904 1.01412988 0.95296592],[172.16353665  17.38228136  17.89966352],1.6240086555480957,1.497507929801941,1.762735366821289,1.8549473285675049,1.0,0.8905472636815921,0,163,-171,-171,29,True,201
/traj_310,[-1.86730909  1.43884587 -0.0026986 ],[-140.75506114   51.03103513  136.41561626],[-1.87596095  0.19940865  1.74233413],[-153.71354236    1.02843615  162.56478726],2.3045473098754883,2.395448684692383,2.357356071472168,2.568019151687622,0.9800995024875622,0.9900497512437811,197,175,-176,-176,24,True,201
/traj_311,[1.36186326 0.98920512 0.9097631 ],[119.21240704   3.5455651    1.98050134],[1.24404287 1.22365105 0.93292862],[-179.3729157    17.25902785   44.93842752],1.8269057273864746,1.8058524131774902,1.9133392572402954,1.9787168502807617,1.0,0.6218905472636815,0,117,-125,-125,75,True,201
/traj_312,[-0.28250825  1.9675076  -0.94488126],[141.56519476  51.53289291  44.61425232],[-1.65694952  1.65452373  1.12345588],[-171.46011324   12.35124576  110.83192568],2.002981424331665,2.103300094604492,2.2008402347564697,2.5971298217773438,1.0,1.0,0,0,-185,-185,15,True,201
/traj_313,[-1.97869027  1.37045145  0.10494393],[-137.82312666   48.91544399  140.24176001],[-2.1442287  -0.28925908  1.37591803],[-164.45915629    8.94672453  167.96671362],2.4028286933898926,2.4219486713409424,2.4092252254486084,2.5640861988067627,1.0,1.0,0,0,-184,-184,16,True,201
/traj_314,[ 0.62225688  1.83204722 -0.57480824],[140.25002153  50.69843025  42.93577204],[-0.49570209  2.02239728  1.17873693],[-170.00128876    7.59019859  103.4477932 ],1.558335542678833,1.80067777633667,2.018416404724121,2.3927457332611084,1.0,0.9104477611940298,0,176,-184,-184,16,True,201
/traj_315,[ 0.13209763  1.88852668 -0.78814977],[153.58079117  57.056683    59.37393914],[-1.06114733  2.03670216  0.8915503 ],[-160.90008962   16.37299401  119.56528818],1.6319829225540161,1.9387614727020264,2.050649404525757,2.4635443687438965,1.0,0.8955223880597015,0,174,-182,-182,18,True,201
/traj_316,[-0.00434618  2.05195475 -1.05962312],[133.73723009  45.18338339  34.167391  ],[-1.70825911  1.83276749  1.01908767],[-178.96701751   11.46924986  102.77416495],2.051513433456421,2.1990928649902344,2.3094022274017334,2.7047598361968994,1.0,1.0,0,0,-184,-184,16,True,201
/traj_317,[-0.67658955  1.77173185 -0.54146796],[-159.77815018   58.72684837  113.31518677],[-1.49689651  1.27875924  1.28001654],[-164.63662789    4.8401712   142.79304221],1.6122626066207886,1.8660494089126587,1.9723069667816162,2.348268747329712,1.0,0.9054726368159204,0,174,-181,-181,19,True,201
/traj_318,[-0.99118161  1.76848221 -0.54586756],[-136.1163816    47.4838526   142.53398229],[-1.89762187  0.87147081  1.25346208],[-162.49996356    1.90877632  171.87015726],1.789577841758728,1.7294892072677612,2.0995099544525146,2.4354872703552246,1.0,0.8756218905472637,0,159,-169,-169,31,False,201
/traj_319,[0.61627066 0.38407695 1.93473434],[124.00839368 -29.44782139 -18.35140327],[ 1.32439899 -0.00379968  1.36625803],[167.96239517   5.40626472   9.28566052],2.0506162643432617,1.7781894207000732,2.066519260406494,1.902815818786621,1.0,0.9054726368159204,0,169,-176,-176,24,True,201
/traj_32,[1.03220654 0.66848385 1.36206734],[119.58159623 -11.89864575  -6.67550907],[1.27035046 0.75639659 1.0806787 ],[160.8660425   14.81122195  19.83416328],1.8043923377990723,1.831336259841919,1.8350881338119507,1.831336259841919,1.0,0.8308457711442786,0,159,-169,-169,31,True,201
/traj_320,[0.73896331 0.70213068 1.41020262],[122.31670385 -24.31752467 -14.60066406],[1.1875937  0.29439753 1.11628044],[171.5223276   14.73114149   6.63002559],1.6925091743469238,1.6562398672103882,1.740036129951477,1.6562398672103882,1.0,0.9104477611940298,0,167,-177,-177,23,False,201
/traj_321,[1.21810901 0.47722003 1.72116792],[119.57719418  -9.20438159  -5.1873254 ],[1.70235658 0.60984999 1.01940763],[168.52550247  17.29355282  30.06878885],1.9398645162582397,1.8040761947631836,2.161931276321411,2.075843572616577,1.0,0.900497512437811,0,173,-180,-180,20,True,201
/traj_322,[1.15783346 0.84530687 1.09375846],[119.20485071  -3.48876403  -1.94823712],[1.21389973 0.96872073 1.01557446],[168.36996686  16.38960044  29.50068838],1.6883972883224487,1.7188912630081177,1.8031721115112305,1.8556303977966309,1.0,0.9203980099502488,0,171,-179,-179,21,True,201
/traj_323,[-0.78713787  1.77247381 -0.59046841],[-142.64460981   52.2216461   134.00215711],[-1.850209    1.07985806  1.07817495],[-163.51479852    7.43856663  163.41147867],1.684601068496704,1.8076950311660767,2.027289390563965,2.39829683303833,1.0,0.9154228855721394,0,177,-183,-183,17,True,201
/traj_324,[ 0.62843215  1.81083882 -0.65913641],[125.31482188  32.59196449  20.88667346],[-0.83287263  2.08913279  0.91269469],[175.57230408  12.83995049  81.43842132],1.9935821294784546,2.3617377281188965,2.026949644088745,2.4271721839904785,1.0,1.0,0,0,-189,-189,11,True,201
/traj_325,[0.81896204 0.43753248 1.82917237],[123.75487015 -28.74752256 -17.81846551],[1.43021929 0.27589303 1.26260018],[164.50255298   8.20917571   8.7809183 ],1.9476255178451538,1.8238393068313599,2.051342248916626,1.9276419878005981,1.0,0.900497512437811,0,170,-181,-181,19,True,201
/traj_326,[-1.79380643  1.54604685 -0.21630111],[-146.65127063   54.33620264  129.00787211],[-2.2365253  -0.09581344  1.29927421],[-163.31017908   11.06569863  165.52037151],2.3779799938201904,2.407050609588623,2.3779799938201904,2.588308095932007,1.0,1.0,0,0,-177,-177,23,False,201
/traj_327,[-1.7512033   1.49124372 -0.10148238],[-145.07765087   53.55359038  130.95634574],[-1.61424816  0.32177323  1.92302978],[-153.1878758    -5.02883748  156.20469072],2.2964096069335938,2.40218448638916,2.3023507595062256,2.531280040740967,1.0,1.0,0,0,-180,-180,20,True,201
/traj_328,[-1.97621667  1.31915867  0.22065669],[-132.44988399   43.81509577  147.65418695],[-1.8793689  -0.47687539  1.61210382],[-161.72115678    1.86054869  179.10676756],2.3862733840942383,2.4642908573150635,2.3862733840942383,2.5215702056884766,0.9651741293532339,1.0,194,0,-177,-177,23,False,201
/traj_329,[1.26303065 1.07388163 0.72693914],[119.23696754   4.08654845   2.28420162],[1.11896801 1.26481974 0.93536711],[176.4459547   17.34486095  38.2321508 ],1.7357518672943115,1.800007939338684,1.8102233409881592,1.930484414100647,1.0,0.9104477611940298,0,174,-179,-179,21,True,201
/traj_33,[-2.0220542   1.27793372  0.24491595],[-134.08943165   46.04338308  145.11035762],[-1.95627582 -0.25719547  1.61681354],[-160.42191056    3.34254683  169.04248371],2.364577054977417,2.397751569747925,2.4045376777648926,2.550931453704834,1.0,1.0,0,0,-180,-180,20,True,201
/traj_330,[ 0.35393295  1.91131389 -0.87024927],[127.78935085  37.37259675  25.20418863],[-1.19962966  2.06884027  0.86654025],[-179.57731236   16.21367717   89.9970808 ],1.933575987815857,2.223004102706909,2.1297237873077393,2.543639659881592,1.0,1.0,0,0,-184,-184,16,True,201
/traj_331,[-1.91239333  1.37738812  0.05022566],[-135.49771034   46.90604181  143.3864543 ],[-1.91954207 -0.35926941  1.59849823],[-160.62299112    1.62988847  176.46255917],2.3573224544525146,2.4225425720214844,2.3573224544525146,2.5236704349517822,1.0,1.0,0,0,-180,-180,20,True,201
/traj_332,[-1.0214361   1.77208507 -0.53913927],[-138.01901929   49.06841088  139.98253168],[-1.77958512  0.93364298  1.38738191],[-163.8959412    -1.04216768  165.37790243],1.7469536066055298,1.8285925388336182,2.115251302719116,2.4420156478881836,1.0,0.9253731343283582,0,173,-181,-181,19,False,201
/traj_333,[ 0.20103619  1.90525877 -0.83382952],[129.93941431  40.64933643  28.60982729],[-1.26677501  1.90364587  1.0019449 ],[-179.0669406    12.69433806   93.45363945],1.8941560983657837,2.209144353866577,2.0894253253936768,2.4964935779571533,1.0,1.0,0,0,-184,-184,16,True,201
/traj_334,[-1.12128901  1.80274296 -0.68410271],[-177.69993418   60.81577497   92.63406143],[-2.2629714   0.83754736  0.87243325],[-175.5059932    16.71007991  137.91061797],2.2065906524658203,2.365832805633545,2.230508327484131,2.5658652782440186,1.0,0.9900497512437811,0,181,-182,-182,18,True,201
/traj_335,[-1.35186541  1.65846848 -0.30706367],[-132.62535607   43.9886469   147.4129796 ],[-1.70502293  0.60503697  1.62784851],[-164.85634543   -6.75222949  168.22851219],1.9496700763702393,1.7322691679000854,2.1615610122680664,2.43373441696167,1.0,0.9154228855721394,0,167,-176,-176,24,True,201
/traj_336,[-1.51748693  1.66757441 -0.41405505],[-157.28693699   58.11666327  116.24102895],[-2.03705525  0.59097409  1.46945775],[-160.6368772     6.65076018  149.1843892 ],2.2770066261291504,2.0707924365997314,2.292381525039673,2.580339193344116,1.0,1.0,0,0,-179,-179,21,True,201
/traj_337,[-0.15556756  1.92296636 -0.7379027 ],[164.46308772  59.63381121  72.13983622],[-1.12836087  1.64757538  1.41432595],[-168.28612296    1.32611466  120.65308266],1.73423433303833,1.7583316564559937,2.0655510425567627,2.4470431804656982,1.0,0.9303482587064676,0,175,-181,-181,19,False,201
/traj_338,[-1.49750853  1.66253734 -0.45072833],[-163.59535529   59.47297024  108.86931298],[-2.06528497  0.73332816  1.37389064],[-160.64792832   10.19741257  143.38606971],2.237511396408081,2.4438281059265137,2.2824807167053223,2.5866479873657227,1.0,0.9850746268656716,0,175,-177,-177,23,True,201
/traj_339,[ 0.12596281  1.98901236 -1.00419581],[132.33467089  43.67374358  32.17472258],[-1.37312603  2.13640213  0.79236877],[-177.21600502   18.0606407    95.36437128],2.1163206100463867,2.4378268718719482,2.231691360473633,2.6603641510009766,1.0,1.0,0,0,-190,-190,10,False,201
/traj_34,[-1.52968204  1.66315508 -0.50566655],[-161.02617668   59.268202    111.80077925],[-2.19745684  0.69240415  1.26187944],[-155.64101838   14.25281457  150.70316054],2.3100013732910156,2.2105536460876465,2.3155369758605957,2.6268954277038574,1.0,1.0,0,0,-185,-185,15,True,201
/traj_340,[1.09989548 0.85927689 1.07503569],[119.15297187  -0.64682264  -0.36078346],[1.14013314 0.93609071 1.06028104],[168.72681145  15.94201601  31.87271092],1.7522635459899902,1.8166908025741577,1.7617685794830322,1.8166908025741577,1.0,0.8855721393034826,0,167,-176,-176,24,True,201
/traj_341,[ 1.08983588  1.58466601 -0.14869887],[134.88631299  46.37887799  35.79350021],[0.03381135 1.96377659 1.0976522 ],[-171.93595639    8.55476321  101.25951323],1.4947667121887207,1.8250043392181396,1.9289945363998413,2.2499780654907227,1.0,0.7213930348258707,0,135,-143,-143,57,True,201
/traj_342,[-0.8945623   1.79244304 -0.61776191],[-137.18493007   48.40660081  141.08936097],[-1.86538792  1.03550422  1.20428872],[-160.51963628    1.92309964  170.28697521],1.6222360134124756,1.6678273677825928,2.0963597297668457,2.4499495029449463,1.0,0.9203980099502488,0,172,-176,-176,24,False,201
/traj_343,[0.77514541 0.44095474 1.78836668],[121.42066345 -20.89909194 -12.2937662 ],[1.39394808 0.2790986  1.24646354],[160.91524116  12.42111515  12.43669765],1.8846278190612793,1.772717833518982,1.998386025428772,1.890676736831665,1.0,0.9054726368159204,0,167,-176,-176,24,True,201
/traj_344,[-1.65441966  1.60977387 -0.28506038],[-151.62350088   56.39045035  122.96720624],[-1.96892071  0.33742595  1.62313151],[-161.11045127    2.40413269  153.29230707],2.2672526836395264,2.3448636531829834,2.3258838653564453,2.5739192962646484,1.0,0.9850746268656716,0,175,-176,-176,24,False,201
/traj_345,[-0.72037524  1.9276619  -0.89640087],[155.53834292  57.65792804  61.69983951],[-1.94533181  1.36403418  1.11582732],[-169.24800209   13.63246704  122.4669761 ],2.1331403255462646,2.451249122619629,2.2446281909942627,2.6248762607574463,1.0,0.9900497512437811,0,184,-185,-185,15,True,201
/traj_346,[-0.45696887  1.93698812 -0.74021626],[-159.98730847   58.76938633  113.07139012],[-1.58512199  1.34572208  1.37305105],[-174.91726043    0.86947666  143.90045871],1.684795618057251,1.8511362075805664,2.123361349105835,2.4917562007904053,1.0,0.9154228855721394,0,176,-182,-182,18,True,201
/traj_347,[-1.88214028  1.4931215  -0.19169807],[-149.82210082   55.70041495  125.14189638],[-1.78855145  0.61358619  1.87333632],[-150.72536419    0.39809838  145.9096691 ],2.354978561401367,2.457444667816162,2.4101061820983887,2.6617274284362793,0.9850746268656716,0.9701492537313433,198,173,-174,-174,26,True,201
/traj_348,[ 0.44171292  1.88629198 -0.75119895],[139.41041816  50.10684312  41.84398532],[-0.81236148  2.13252807  0.98530692],[-169.28886953   13.69890125  104.41595289],1.6146175861358643,1.844482660293579,2.0778613090515137,2.4856462478637695,1.0,0.900497512437811,0,175,-183,-183,17,True,201
/traj_349,[-1.69640589  1.57628644 -0.2658062 ],[-149.07970978   55.40382123  126.04086294],[-1.83028615  0.49553707  1.75350153],[-1.53880008e+02 -4.29014259e-02  1.53962787e+02],2.301656723022461,2.3941280841827393,2.330906391143799,2.5826869010925293,1.0,1.0,0,0,-183,-183,17,True,201
/traj_35,[1.34863508 1.08386004 0.71428716],[120.25395452  16.41061164   9.35747406],[0.97964913 1.51681864 0.86845922],[-178.27182164   19.51062825   63.53647221],1.7397912740707397,1.739490032196045,1.8718373775482178,2.00366473197937,1.0,0.23880597014925373,0,41,-54,-54,146,True,201
/traj_350,[ 0.49165624  1.84628999 -0.71896636],[127.48345714  36.80718658  24.67638113],[-0.99644613  2.05608749  0.88659525],[177.74861967  14.80971818  87.68231895],1.8458837270736694,2.0826926231384277,2.0414271354675293,2.4508063793182373,1.0,1.0,0,0,-177,-177,23,True,201
/traj_351,[ 0.87526453  1.78031564 -0.63795179],[122.3851259   24.60702822  14.79398522],[-0.26147902  2.34365129  0.77747238],[174.65731031  15.97969094  63.27169969],1.7768770456314087,2.0574417114257812,2.0838892459869385,2.4830496311187744,1.0,1.0,0,0,-182,-182,18,False,201
/traj_352,[-0.22703679  1.95237017 -0.78572989],[172.5197617   60.57921428  81.42765336],[-1.41498935  1.5286535   1.37953901],[-170.45547253    1.84936753  130.33256148],1.6579545736312866,1.7519220113754272,2.116758346557617,2.498420476913452,1.0,0.8507462686567164,0,163,-168,-168,32,True,201
/traj_353,[-1.26696074  1.6150949  -0.33021367],[-134.88567234   46.34261717  144.22350409],[-1.85186529  0.57762462  1.35555983],[-160.71133584    1.23273128  171.79379191],1.9370461702346802,1.8603403568267822,2.07912540435791,2.366558074951172,1.0,0.9054726368159204,0,169,-177,-177,23,True,201
/traj_354,[-0.89627469  1.54982686 -0.23061043],[-142.54087215   52.12643711  134.14652742],[-1.42987287  0.66604251  1.39850569],[-160.87913968   -0.88970367  165.64938481],1.6940155029296875,1.69069242477417,1.805118441581726,2.108071804046631,1.0,0.6616915422885572,0,127,-136,-136,64,True,201
/traj_355,[-0.78147554  1.8648752  -0.82555526],[162.49713623  59.28018589  69.85550047],[-1.85169852  1.39923441  1.10184133],[-159.56024476   17.04443443  130.0404607 ],2.003045082092285,2.1328752040863037,2.1840341091156006,2.5691823959350586,1.0,1.0,0,0,-186,-186,14,True,201
/traj_356,[-1.82641578e+00  1.44833112e+00 -7.97170214e-05],[-139.95017839   50.48078166  137.45709108],[-1.72351861 -0.02298939  1.85793006],[-157.38605302   -4.16004335  165.72776741],2.321654796600342,2.420496940612793,2.33097767829895,2.534353733062744,0.9800995024875622,1.0,197,0,-180,-180,20,True,201
/traj_357,[1.11176777 0.95535183 0.94804436],[119.26742492  -4.912534    -2.74763621],[1.17011607 1.03956723 0.94568175],[171.63879881  19.24179793  27.61252987],1.7456470727920532,1.8287115097045898,1.7457127571105957,1.8287115097045898,1.0,0.9104477611940298,0,173,-181,-181,19,True,201
/traj_358,[1.1085254  1.09595191 0.60496712],[119.15009238  -0.22214897  -0.12390924],[0.93423033 1.30217767 0.92313856],[168.83001372  16.70162665  28.533403  ],1.515413522720337,1.7563189268112183,1.6721018552780151,1.849496603012085,1.0,0.835820895522388,0,160,-167,-167,33,True,201
/traj_359,[1.32218099 1.03519857 0.81541187],[119.34183715   6.18195714   3.46411942],[1.15374994 1.29990339 0.92589742],[178.26425369  17.9847456   45.61956618],1.6822859048843384,1.6365814208984375,1.8667337894439697,1.9693078994750977,1.0,0.7313432835820896,0,133,-140,-140,60,True,201
/traj_36,[-2.03325486  1.28858709  0.16681625],[-135.46460171   47.32028806  143.23384279],[-1.97103941 -0.08803759  1.66694105],[-154.22018764    4.15598285  169.02126356],2.3677377700805664,2.3732264041900635,2.4129669666290283,2.5829129219055176,1.0,1.0,0,0,-179,-179,21,True,201
/traj_360,[0.86997771 0.58046162 1.57189667],[121.0592671  -19.19420056 -11.2001932 ],[1.20026755 0.45458856 1.27300692],[168.6929226    7.55150218  20.72958337],1.7690768241882324,1.8077166080474854,1.88802969455719,1.8077166080474854,1.0,0.9054726368159204,0,170,-179,-179,21,False,201
/traj_361,[-1.78812087  1.42939782 -0.12241252],[-151.55604104   56.35254544  123.05236871],[-1.79528391  0.57463717  1.71555257],[-150.4312833     5.20252879  147.94439218],2.2671725749969482,2.4867804050445557,2.2924962043762207,2.5487983226776123,1.0,1.0,0,0,-184,-184,16,True,201
/traj_362,[-1.88851273  1.25576997  0.11726967],[-142.97900945   52.39131185  133.5897502 ],[-1.61836076  0.80496252  1.78105688],[-144.42592943    5.05094802  143.81621412],2.2702395915985107,2.4240124225616455,2.270944833755493,2.5375618934631348,1.0,1.0,0,0,-181,-181,19,False,201
/traj_363,[ 0.11568502  1.79915333 -0.64377016],[135.60834619  47.0156382   36.76861832],[-1.1577878   1.79303753  0.92997473],[-173.95480497   17.91636974  104.28962883],1.9143604040145874,2.328155755996704,1.9143604040145874,2.328155755996704,1.0,1.0,0,0,-183,-183,17,False,201
/traj_364,[ 0.35020128  1.86761963 -0.61863786],[150.361804    55.91941899  55.51314348],[-0.75334895  1.82311022  1.31731296],[-169.80717756    3.38413568  113.12119246],1.5695514678955078,1.7793517112731934,1.9983384609222412,2.3720412254333496,1.0,0.9104477611940298,0,177,-182,-182,18,True,201
/traj_365,[-0.50006419  1.96508312 -0.90244418],[149.56209159  55.59282871  54.54196008],[-2.00431752  1.32171679  0.99047422],[176.90194405   9.80757783 117.13155192],2.0927271842956543,2.420158863067627,2.2194643020629883,2.5971643924713135,1.0,1.0,0,0,-188,-188,12,True,201
/traj_366,[0.92702055 0.51474047 1.68250465],[120.20749405 -14.47551993  -8.28000031],[1.45824659 0.37325072 1.16526771],[162.71202497  15.51267168  16.24542064],1.8364872932434082,1.7223678827285767,1.9887551069259644,1.9035881757736206,1.0,0.9054726368159204,0,166,-176,-176,24,True,201
/traj_367,[-1.04986799  1.68974853 -0.47099543],[-136.28823309   47.61537628  142.3095774 ],[-1.8590647   0.95255148  1.15990603],[-159.25672944    4.8219581   167.8009324 ],1.6938036680221558,1.8615188598632812,2.0443358421325684,2.3893215656280518,1.0,0.8855721393034826,0,175,-183,-183,17,True,201
/traj_368,[-0.23912683  1.92867756 -0.71618563],[-171.74803222   60.51668533   99.45879822],[-1.25759149  1.4965471   1.4593972 ],[-173.63466324   -1.91820952  133.50330453],1.668492078781128,1.8426913022994995,2.0712075233459473,2.4394731521606445,1.0,0.9104477611940298,0,175,-183,-183,17,True,201
/traj_369,[ 0.02898736  1.86149383 -0.81689191],[137.5503358   48.69554759  39.39462316],[-1.2459923   1.98880887  0.75548035],[-177.67196684   19.95710965   99.2269524 ],2.0329058170318604,2.4607763290405273,2.033054828643799,2.4654834270477295,1.0,1.0,0,0,-185,-185,15,True,201
/traj_37,[0.83334839 0.62472594 1.52252543],[120.75658165 -19.18217068 -11.06354758],[1.10356319 0.4124794  1.31698275],[169.71371057   5.5763602   19.68139014],1.6876964569091797,1.7441946268081665,1.8446776866912842,1.7670412063598633,1.0,0.9154228855721394,0,171,-180,-180,20,False,201
/traj_370,[-0.44334906  1.90310466 -0.87862313],[147.40189566  54.68092391  51.91315878],[-1.60022831  1.77991295  0.89939582],[-172.19060327   18.41147132  109.45585849],2.046556234359741,2.212658643722534,2.1425089836120605,2.556899309158325,1.0,0.9651741293532339,0,168,-169,-169,31,True,201
/traj_371,[-1.58741713  1.47435248 -0.19570419],[-153.33045086   56.96368125  120.92790555],[-1.63567638  0.72159916  1.68279886],[-149.82017599    3.47381087  146.73802379],2.1740593910217285,2.312864065170288,2.175295114517212,2.4551892280578613,1.0,1.0,0,0,-184,-184,16,True,201
/traj_372,[-1.17225194  1.66226959 -0.36468053],[-134.50297066   45.97649729  144.75166186],[-1.75426078  0.88230187  1.35890019],[-160.57320227    0.50225201  165.79230456],1.7215421199798584,1.7454900741577148,2.066472053527832,2.3879902362823486,1.0,0.8606965174129353,0,168,-176,-176,24,True,201
/traj_373,[-1.3031261   1.28887939  0.25122446],[-139.45120366   50.09988957  138.11788099],[-1.3078258   0.23790804  1.56191278],[-161.31202759   -0.33087639  159.80238608],1.837044358253479,1.7385094165802002,1.849989652633667,2.050994873046875,1.0,0.900497512437811,0,167,-174,-174,26,True,201
/traj_374,[-0.78580672  1.87676203 -0.67686856],[-155.49915564   57.62749746  118.35160206],[-1.72389376  1.14134824  1.39916801],[-169.28112263    0.72879423  148.2880063 ],1.7876415252685547,1.7684627771377563,2.144266366958618,2.4964287281036377,1.0,0.9104477611940298,0,177,-184,-184,16,True,201
/traj_375,[-0.16048881  1.90220594 -0.87183464],[140.96538805  51.17479445  43.85691806],[-1.46006715  1.78107119  0.98976922],[-172.08184411   15.41811354  107.80707554],2.02060604095459,2.400259256362915,2.098628044128418,2.5067217350006104,1.0,1.0,0,0,-189,-189,11,True,201
/traj_376,[-1.98349631  1.25290322  0.31997338],[-130.1142014    40.86806355  151.13357927],[-1.8148948  -0.43695378  1.65333652],[-1.60816036e+02  1.20019697e-01  1.79989798e+02],2.3677852153778076,2.444319725036621,2.3677852153778076,2.4936506748199463,0.9751243781094527,0.9850746268656716,196,198,-179,-179,21,True,201
/traj_377,[-1.9648608   1.40034485 -0.02819355],[-142.32545129   52.02373223  134.4093348 ],[-2.02304792  0.45925054  1.63701916],[-152.92167918    6.39981334  153.56369252],2.3677420616149902,2.3710741996765137,2.412972927093506,2.642624855041504,1.0,1.0,0,0,-179,-179,21,False,201
/traj_378,[ 0.86053449  1.69429278 -0.51485628],[122.74428462  25.79197895  15.63201258],[-0.33995941  2.25571871  0.63780856],[174.68902069  21.42320736  68.98835855],1.7919936180114746,2.006974697113037,1.9688129425048828,2.3686788082122803,1.0,1.0,0,0,-181,-181,19,True,201
/traj_379,[-1.17272234  1.67125952 -0.42121872],[-132.02477227   43.31361451  148.27537052],[-1.80508447  0.86288023  1.32748175],[-159.38424821   -0.79151016  171.94752141],1.8800500631332397,1.843399167060852,2.0846610069274902,2.401062250137329,1.0,0.9054726368159204,0,169,-178,-178,22,False,201
/traj_38,[1.03876805 0.78301561 1.22326553],[118.89410628  -0.48677691  -0.26864441],[1.16812289 0.78489697 1.08647621],[175.20759709  15.02871642  39.86321079],1.7009085416793823,1.6468263864517212,1.785645842552185,1.7779215574264526,1.0,0.8955223880597015,0,161,-169,-169,31,True,201
/traj_380,[-1.35503578  1.61511528 -0.28784141],[-130.23131346   41.0601259   150.93918699],[-1.86840189  0.45249236  1.42228639],[-163.23325898   -1.66708178  178.40680423],1.8689830303192139,1.8375123739242554,2.1278092861175537,2.3913538455963135,1.0,0.9104477611940298,0,176,-183,-183,17,True,201
/traj_381,[-1.79964578  1.49166489 -0.1724456 ],[-147.38199224   54.66791838  128.11260355],[-2.04592752  0.48467237  1.52601719],[-155.61336648    7.81333912  152.83200316],2.325747013092041,2.43852162361145,2.343827247619629,2.5979714393615723,1.0,1.0,0,0,-183,-183,17,True,201
